,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
34473,32,unemployed,single,tertiary,no,685,yes,no,cellular,29,oct,262,1,204,1,other,no
34474,32,management,married,tertiary,no,-55,yes,no,cellular,26,aug,107,4,-1,0,unknown,no
34475,32,technician,married,tertiary,no,0,no,yes,cellular,24,jul,184,6,-1,0,unknown,no
34476,35,technician,single,secondary,no,2151,yes,no,unknown,8,may,294,1,-1,0,unknown,no
34477,49,blue-collar,married,primary,no,6215,yes,no,cellular,11,may,549,1,-1,0,unknown,no
34478,29,services,single,secondary,no,146,yes,no,unknown,19,may,104,2,-1,0,unknown,no
34479,38,management,married,tertiary,no,1477,no,no,cellular,15,sep,385,3,769,2,failure,yes
34480,28,technician,single,secondary,no,6551,no,no,cellular,10,mar,97,1,-1,0,unknown,no
34481,24,admin.,single,tertiary,no,454,yes,no,cellular,15,jun,139,1,-1,0,unknown,no
34482,44,management,married,tertiary,no,3091,yes,no,unknown,17,jun,331,4,-1,0,unknown,no
34483,40,services,married,secondary,no,293,no,no,telephone,4,feb,192,2,-1,0,unknown,no
34484,33,technician,single,secondary,no,0,yes,no,cellular,28,jan,191,2,-1,0,unknown,no
34485,32,admin.,married,secondary,no,17,yes,no,unknown,27,may,123,1,-1,0,unknown,no
34486,39,technician,single,secondary,no,671,no,yes,cellular,11,jul,98,2,-1,0,unknown,no
34487,31,blue-collar,married,primary,no,0,no,no,unknown,16,jun,10,5,-1,0,unknown,no
34488,36,technician,married,secondary,no,659,yes,no,cellular,29,jan,224,2,-1,0,unknown,no
34489,35,blue-collar,single,tertiary,no,0,yes,no,cellular,21,jul,262,4,-1,0,unknown,no
34490,45,housemaid,married,secondary,no,870,no,yes,unknown,19,jun,258,2,-1,0,unknown,no
34491,29,services,married,secondary,no,480,yes,no,cellular,18,jul,89,2,-1,0,unknown,no
34492,30,technician,divorced,secondary,no,789,yes,no,cellular,12,may,356,1,-1,0,unknown,no
34493,48,services,married,secondary,no,109,no,yes,cellular,20,aug,113,4,-1,0,unknown,no
34494,32,technician,single,secondary,no,648,no,yes,cellular,21,jul,166,1,-1,0,unknown,no
34495,69,retired,married,secondary,no,0,no,no,cellular,16,oct,1580,2,-1,0,unknown,no
34496,38,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,18,22,-1,0,unknown,no
34497,30,admin.,married,secondary,no,695,yes,no,cellular,13,apr,478,2,-1,0,unknown,no
34498,34,technician,single,secondary,no,486,yes,no,cellular,16,apr,204,1,328,2,failure,no
34499,30,management,single,tertiary,no,1466,no,no,cellular,12,aug,111,4,-1,0,unknown,no
34500,55,management,divorced,secondary,no,394,no,no,unknown,5,jun,119,3,-1,0,unknown,no
34501,51,management,married,tertiary,no,36,yes,no,unknown,13,may,535,2,-1,0,unknown,no
34502,49,admin.,single,tertiary,no,228,yes,no,cellular,2,mar,368,1,-1,0,unknown,yes
34503,34,blue-collar,single,unknown,no,484,no,no,cellular,8,oct,90,1,-1,0,unknown,no
34504,30,management,single,tertiary,no,1435,yes,no,cellular,17,nov,104,3,-1,0,unknown,no
34505,29,technician,single,secondary,no,382,no,no,cellular,27,aug,64,3,202,3,other,no
34506,27,entrepreneur,married,secondary,no,47,yes,no,unknown,18,jun,114,4,-1,0,unknown,no
34507,27,admin.,married,secondary,no,-48,yes,no,unknown,20,jun,168,2,-1,0,unknown,no
34508,61,management,married,secondary,no,967,no,no,cellular,20,aug,180,1,-1,0,unknown,no
34509,32,unemployed,married,secondary,no,0,no,no,cellular,19,nov,303,3,-1,0,unknown,no
34510,56,services,single,secondary,no,-40,yes,no,cellular,15,may,311,1,368,2,failure,yes
34511,33,blue-collar,single,primary,no,611,no,no,telephone,16,sep,390,2,-1,0,unknown,yes
34512,29,admin.,married,secondary,no,2,yes,no,cellular,6,may,339,1,362,1,failure,no
34513,31,technician,married,secondary,no,17,yes,no,cellular,28,jul,266,3,-1,0,unknown,no
34514,41,blue-collar,married,primary,no,1491,yes,no,cellular,19,nov,145,2,-1,0,unknown,no
34515,51,technician,married,secondary,no,1327,no,no,cellular,7,jul,21,2,-1,0,unknown,no
34516,35,technician,single,secondary,no,0,no,no,cellular,26,aug,259,2,-1,0,unknown,no
34517,43,services,single,secondary,no,620,no,yes,cellular,29,jan,155,1,-1,0,unknown,no
34518,53,management,married,tertiary,no,18931,no,no,cellular,5,aug,224,1,86,23,other,no
34519,29,services,married,secondary,no,489,yes,no,cellular,14,apr,332,3,-1,0,unknown,no
34520,53,blue-collar,married,primary,no,1294,no,no,unknown,28,oct,71,1,-1,0,unknown,no
34521,31,technician,married,secondary,no,7369,no,no,cellular,19,aug,204,4,-1,0,unknown,no
34522,41,blue-collar,married,secondary,no,475,yes,no,telephone,17,apr,254,1,-1,0,unknown,no
34523,39,entrepreneur,single,tertiary,no,243,no,yes,cellular,11,may,128,3,371,1,failure,no
34524,50,blue-collar,married,secondary,no,917,yes,no,cellular,30,jul,58,2,-1,0,unknown,no
34525,67,retired,married,tertiary,no,1341,no,no,cellular,13,feb,706,1,-1,0,unknown,yes
34526,42,management,married,tertiary,no,477,yes,no,cellular,2,feb,413,2,242,3,failure,no
34527,50,entrepreneur,married,primary,no,1327,no,yes,cellular,24,jul,325,1,-1,0,unknown,no
34528,43,management,divorced,tertiary,no,-132,yes,yes,cellular,7,jul,532,2,-1,0,unknown,no
34529,28,unemployed,married,secondary,no,293,yes,no,cellular,20,apr,230,1,329,3,failure,no
34530,53,management,married,tertiary,no,267,yes,no,telephone,23,jul,90,1,-1,0,unknown,no
34531,32,self-employed,married,primary,no,1074,yes,no,cellular,17,apr,38,1,329,2,failure,no
34532,23,admin.,single,secondary,no,4681,yes,no,unknown,28,may,507,2,-1,0,unknown,no
34533,46,self-employed,married,primary,no,2747,no,no,cellular,21,nov,162,2,-1,0,unknown,no
34534,33,management,married,tertiary,no,4054,yes,no,cellular,10,jul,633,1,-1,0,unknown,no
34535,31,technician,married,secondary,no,2420,yes,no,cellular,19,nov,166,1,-1,0,unknown,no
34536,46,blue-collar,married,secondary,no,84,yes,no,unknown,15,may,49,1,-1,0,unknown,no
34537,53,technician,married,tertiary,no,6072,no,yes,unknown,16,jun,226,4,-1,0,unknown,no
34538,48,management,single,tertiary,no,0,yes,yes,cellular,8,may,76,1,-1,0,unknown,no
34539,40,management,married,tertiary,no,1548,yes,no,cellular,13,apr,101,3,-1,0,unknown,no
34540,28,blue-collar,single,secondary,no,9,yes,no,unknown,17,oct,115,1,-1,0,unknown,no
34541,32,management,single,tertiary,no,616,yes,no,cellular,21,nov,186,2,109,1,other,no
34542,56,blue-collar,married,secondary,no,0,no,no,unknown,11,jun,142,2,-1,0,unknown,no
34543,40,technician,single,secondary,no,34,no,no,cellular,20,aug,66,3,-1,0,unknown,no
34544,57,unemployed,married,secondary,no,468,yes,no,unknown,20,jun,329,1,-1,0,unknown,no
34545,55,admin.,married,tertiary,no,46,no,no,cellular,29,aug,59,4,-1,0,unknown,no
34546,35,management,married,tertiary,no,22569,yes,no,cellular,21,nov,72,4,-1,0,unknown,no
34547,35,technician,married,secondary,no,1508,no,no,cellular,28,jul,339,8,-1,0,unknown,no
34548,45,blue-collar,married,primary,no,13117,no,no,unknown,11,jun,42,2,-1,0,unknown,no
34549,60,entrepreneur,married,secondary,no,1393,no,no,unknown,20,jun,591,6,-1,0,unknown,no
34550,52,management,married,tertiary,no,1065,yes,yes,unknown,30,may,159,1,-1,0,unknown,no
34551,37,blue-collar,single,secondary,no,111,yes,no,unknown,9,may,217,2,-1,0,unknown,no
34552,36,technician,married,secondary,no,366,no,yes,cellular,22,aug,136,6,-1,0,unknown,no
34553,30,management,married,tertiary,no,-27,yes,no,unknown,27,may,29,2,-1,0,unknown,no
34554,29,technician,single,tertiary,no,433,yes,no,unknown,9,may,247,1,-1,0,unknown,no
34555,38,technician,single,tertiary,no,1727,no,no,telephone,2,aug,141,2,185,6,other,no
34556,42,management,married,tertiary,no,4014,yes,no,cellular,21,nov,149,4,186,1,other,no
34557,41,technician,single,secondary,no,294,yes,no,cellular,28,aug,150,14,-1,0,unknown,no
34558,37,technician,married,secondary,no,720,yes,no,cellular,8,apr,58,3,-1,0,unknown,no
34559,47,management,married,tertiary,no,4495,no,no,cellular,7,aug,156,8,-1,0,unknown,no
34560,45,admin.,married,secondary,no,205,no,no,cellular,3,feb,373,1,92,1,success,yes
34561,37,technician,married,secondary,no,952,yes,no,cellular,16,apr,536,1,-1,0,unknown,no
34562,39,technician,married,tertiary,no,206,no,no,cellular,20,oct,148,2,195,2,success,yes
34563,31,technician,single,tertiary,no,1625,no,no,cellular,2,feb,158,1,-1,0,unknown,no
34564,29,blue-collar,married,primary,no,111,yes,no,cellular,6,may,14,11,-1,0,unknown,no
34565,44,technician,married,secondary,no,-199,no,no,cellular,28,jan,692,2,247,3,failure,no
34566,34,technician,married,secondary,no,134,yes,no,cellular,6,may,159,1,-1,0,unknown,no
34567,37,blue-collar,divorced,secondary,no,-271,yes,no,unknown,9,may,172,1,-1,0,unknown,no
34568,57,entrepreneur,married,secondary,no,1888,no,no,cellular,20,nov,80,1,-1,0,unknown,no
34569,50,housemaid,married,secondary,no,0,yes,no,cellular,22,jul,160,1,-1,0,unknown,no
34570,33,admin.,married,secondary,no,519,yes,no,telephone,6,may,175,1,-1,0,unknown,no
34571,59,retired,married,primary,no,413,yes,yes,cellular,9,feb,109,5,-1,0,unknown,no
34572,57,housemaid,married,primary,no,1870,no,no,unknown,17,jun,129,1,-1,0,unknown,no
34573,30,blue-collar,married,secondary,no,363,yes,no,unknown,28,may,132,1,-1,0,unknown,no
34574,46,technician,married,secondary,no,9299,no,no,cellular,19,jul,1148,1,276,2,other,yes
34575,53,technician,married,tertiary,no,2600,no,no,cellular,3,jun,656,1,-1,0,unknown,no
34576,55,housemaid,divorced,primary,no,0,no,no,unknown,12,jun,90,8,-1,0,unknown,no
34577,59,self-employed,married,tertiary,no,10360,no,no,unknown,6,jun,37,1,-1,0,unknown,no
34578,34,blue-collar,divorced,secondary,no,2551,yes,yes,cellular,22,jul,1408,2,-1,0,unknown,no
34579,28,blue-collar,single,secondary,no,-197,yes,no,unknown,9,may,2016,2,-1,0,unknown,yes
34580,40,management,single,tertiary,no,1820,yes,yes,unknown,3,jun,173,3,-1,0,unknown,no
34581,33,technician,married,tertiary,no,35,no,no,cellular,7,aug,346,4,-1,0,unknown,no
34582,25,student,married,tertiary,no,10,yes,no,cellular,21,jul,857,4,-1,0,unknown,yes
34583,43,self-employed,married,unknown,no,6,yes,no,unknown,29,may,365,2,-1,0,unknown,no
34584,35,technician,single,secondary,no,300,yes,no,unknown,9,may,338,4,-1,0,unknown,no
34585,39,management,married,tertiary,no,-190,no,yes,unknown,11,jun,893,8,-1,0,unknown,yes
34586,35,services,married,secondary,no,52,yes,no,cellular,2,mar,378,4,-1,0,unknown,yes
34587,48,admin.,divorced,secondary,no,-212,yes,yes,unknown,26,may,76,1,-1,0,unknown,no
34588,47,services,married,secondary,no,0,no,yes,unknown,20,jun,51,2,-1,0,unknown,no
34589,27,student,single,secondary,no,162,no,no,telephone,20,apr,116,1,-1,0,unknown,no
34590,32,blue-collar,married,primary,no,1,yes,no,cellular,11,may,184,4,-1,0,unknown,no
34591,48,services,married,secondary,no,651,no,yes,cellular,28,jan,228,1,196,2,failure,no
34592,42,unemployed,married,secondary,no,0,yes,no,unknown,20,jun,158,1,-1,0,unknown,no
34593,51,retired,married,primary,no,670,yes,no,cellular,7,may,391,1,-1,0,unknown,no
34594,49,housemaid,divorced,secondary,no,630,no,no,unknown,6,jun,415,2,-1,0,unknown,no
34595,40,technician,single,tertiary,no,1646,yes,no,cellular,4,may,392,2,91,3,success,yes
34596,50,admin.,divorced,unknown,no,4204,no,no,unknown,19,jun,335,2,-1,0,unknown,no
34597,26,blue-collar,single,secondary,no,123,no,yes,cellular,7,jul,209,1,-1,0,unknown,no
34598,36,admin.,single,secondary,no,787,no,no,unknown,17,jun,92,1,-1,0,unknown,no
34599,33,self-employed,married,tertiary,no,-355,yes,no,unknown,23,may,911,2,-1,0,unknown,no
34600,35,blue-collar,married,secondary,no,260,yes,no,telephone,13,may,155,6,-1,0,unknown,no
34601,45,management,married,tertiary,no,0,no,no,cellular,24,jul,523,2,-1,0,unknown,no
34602,39,self-employed,married,secondary,no,254,no,no,cellular,21,nov,292,3,-1,0,unknown,no
34603,29,blue-collar,married,secondary,no,1052,yes,no,cellular,13,may,147,1,-1,0,unknown,no
34604,35,technician,single,tertiary,no,670,yes,no,unknown,9,may,106,1,-1,0,unknown,no
34605,47,management,single,tertiary,no,334,yes,no,cellular,26,mar,360,1,326,8,failure,yes
34606,29,blue-collar,married,secondary,no,844,yes,no,unknown,27,may,157,2,-1,0,unknown,no
34607,34,entrepreneur,single,tertiary,yes,1709,no,yes,cellular,18,nov,288,1,-1,0,unknown,no
34608,39,technician,single,secondary,no,0,no,no,cellular,25,aug,194,9,-1,0,unknown,no
34609,48,admin.,divorced,secondary,no,4,yes,no,cellular,20,apr,7,5,318,10,other,no
34610,46,housemaid,divorced,primary,no,41,no,no,cellular,11,aug,100,2,-1,0,unknown,no
34611,29,blue-collar,single,unknown,no,913,yes,no,telephone,14,may,188,1,352,2,failure,no
34612,48,technician,married,tertiary,no,-251,no,no,cellular,16,apr,35,1,-1,0,unknown,no
34613,33,blue-collar,married,secondary,no,1454,yes,no,cellular,20,apr,322,2,-1,0,unknown,no
34614,33,technician,married,secondary,no,0,no,no,cellular,25,aug,296,8,-1,0,unknown,no
34615,59,unemployed,divorced,secondary,no,2026,no,no,cellular,2,jun,395,1,-1,0,unknown,no
34616,45,self-employed,single,secondary,no,2762,yes,no,cellular,15,may,18,6,-1,0,unknown,no
34617,50,blue-collar,married,secondary,no,2419,yes,no,cellular,11,may,309,1,342,3,other,no
34618,58,retired,divorced,tertiary,no,-1598,yes,no,cellular,30,jul,104,7,-1,0,unknown,no
34619,36,entrepreneur,married,primary,no,6317,no,no,unknown,12,jun,478,2,-1,0,unknown,no
34620,37,technician,married,tertiary,no,4439,yes,no,cellular,31,jul,70,29,-1,0,unknown,no
34621,38,technician,married,tertiary,no,664,no,no,cellular,22,aug,242,2,-1,0,unknown,no
34622,37,services,single,tertiary,no,1189,no,no,cellular,13,sep,323,9,199,4,other,yes
34623,31,blue-collar,single,secondary,no,16,no,no,cellular,7,jul,387,1,-1,0,unknown,no
34624,40,blue-collar,married,primary,no,32,yes,no,cellular,7,may,102,1,-1,0,unknown,no
34625,59,housemaid,divorced,primary,no,2518,no,no,cellular,30,jul,675,3,-1,0,unknown,yes
34626,40,management,married,tertiary,no,832,yes,yes,unknown,29,may,126,1,-1,0,unknown,no
34627,35,blue-collar,married,primary,no,623,yes,no,cellular,6,may,97,2,-1,0,unknown,no
34628,34,management,divorced,tertiary,no,94,yes,no,cellular,7,may,46,1,-1,0,unknown,no
34629,36,management,married,secondary,no,644,yes,no,cellular,18,nov,54,2,-1,0,unknown,no
34630,47,technician,married,secondary,no,80,no,yes,cellular,17,nov,74,1,145,1,failure,no
34631,32,blue-collar,married,primary,no,0,yes,no,unknown,20,may,142,1,-1,0,unknown,no
34632,47,unknown,married,secondary,no,74,no,no,cellular,8,aug,88,2,-1,0,unknown,no
34633,51,blue-collar,divorced,secondary,no,581,yes,no,cellular,13,may,107,7,173,2,other,no
34634,36,unemployed,married,secondary,no,533,yes,no,cellular,2,feb,619,1,272,1,failure,no
34635,27,admin.,single,secondary,no,0,yes,no,cellular,18,may,552,5,-1,0,unknown,no
34636,31,management,married,tertiary,no,271,no,no,cellular,18,nov,89,1,-1,0,unknown,no
34637,49,blue-collar,divorced,secondary,no,10613,no,yes,cellular,4,feb,1226,1,-1,0,unknown,yes
34638,27,management,single,unknown,no,3196,no,no,cellular,9,feb,10,2,-1,0,unknown,no
34639,47,entrepreneur,married,unknown,no,676,yes,yes,cellular,14,may,204,2,364,3,failure,no
34640,45,admin.,married,secondary,no,-547,yes,no,unknown,3,jun,214,2,-1,0,unknown,no
34641,38,admin.,married,secondary,no,-33,no,no,cellular,29,jan,162,1,-1,0,unknown,no
34642,35,technician,divorced,secondary,no,3549,yes,no,cellular,13,aug,250,4,-1,0,unknown,no
34643,40,management,single,tertiary,no,171,no,no,cellular,19,aug,1241,3,-1,0,unknown,no
34644,40,blue-collar,divorced,secondary,no,-333,yes,no,unknown,5,may,183,2,-1,0,unknown,no
34645,37,blue-collar,married,primary,no,152,yes,no,cellular,17,apr,252,2,-1,0,unknown,no
34646,52,blue-collar,married,primary,no,4660,no,no,cellular,18,aug,82,3,-1,0,unknown,no
34647,32,services,married,secondary,no,-124,no,no,unknown,27,may,116,1,-1,0,unknown,no
34648,60,retired,married,primary,no,155,no,no,cellular,25,aug,115,7,-1,0,unknown,no
34649,36,technician,married,secondary,no,432,yes,no,cellular,29,aug,65,2,-1,0,unknown,no
34650,39,management,divorced,tertiary,no,295,no,no,cellular,28,aug,68,2,-1,0,unknown,no
34651,55,technician,married,secondary,no,1004,yes,yes,unknown,27,may,224,1,-1,0,unknown,no
34652,29,admin.,single,secondary,no,1027,yes,no,cellular,2,feb,177,1,-1,0,unknown,yes
34653,48,entrepreneur,married,secondary,no,151,no,no,cellular,16,jul,191,1,-1,0,unknown,no
34654,50,admin.,divorced,secondary,no,237,no,yes,telephone,5,nov,169,1,-1,0,unknown,yes
34655,45,technician,single,secondary,no,52,no,yes,unknown,2,jul,79,3,-1,0,unknown,no
34656,36,blue-collar,married,primary,no,409,yes,no,unknown,11,jun,81,3,-1,0,unknown,no
34657,31,management,single,secondary,no,99,yes,yes,cellular,18,nov,125,1,-1,0,unknown,no
34658,54,technician,married,secondary,no,0,no,no,telephone,30,apr,766,3,84,3,success,yes
34659,77,retired,married,primary,no,29340,no,no,cellular,15,mar,257,1,91,2,other,yes
34660,48,blue-collar,married,primary,no,643,yes,no,cellular,11,may,66,4,173,7,other,no
34661,29,technician,divorced,secondary,no,-95,yes,no,cellular,2,feb,42,7,228,1,other,no
34662,28,management,single,tertiary,no,882,no,yes,cellular,29,jan,94,1,205,2,failure,no
34663,39,blue-collar,married,secondary,no,1042,yes,no,unknown,8,may,58,2,-1,0,unknown,no
34664,54,technician,divorced,secondary,no,2868,no,no,cellular,18,nov,42,1,-1,0,unknown,no
34665,31,technician,divorced,secondary,no,202,yes,no,cellular,18,jul,146,1,-1,0,unknown,no
34666,38,technician,married,tertiary,no,536,no,no,cellular,20,aug,360,4,-1,0,unknown,no
34667,41,management,single,tertiary,no,3371,yes,yes,cellular,13,may,204,2,-1,0,unknown,no
34668,26,self-employed,single,tertiary,no,25,no,no,cellular,28,jan,158,1,-1,0,unknown,no
34669,52,technician,married,secondary,no,230,yes,yes,cellular,21,nov,89,4,-1,0,unknown,no
34670,34,admin.,single,secondary,no,0,yes,no,unknown,6,may,150,1,-1,0,unknown,no
34671,50,entrepreneur,married,primary,no,237,yes,yes,unknown,30,may,184,4,-1,0,unknown,no
34672,34,blue-collar,married,secondary,no,1221,yes,no,cellular,6,may,182,1,90,8,failure,no
34673,35,technician,divorced,secondary,no,103,yes,no,cellular,21,jul,304,1,-1,0,unknown,no
34674,37,blue-collar,single,tertiary,no,1436,yes,no,cellular,12,may,177,2,-1,0,unknown,no
34675,44,technician,married,secondary,no,-97,yes,no,unknown,7,may,408,3,-1,0,unknown,no
34676,44,services,married,secondary,no,744,yes,no,unknown,29,may,574,1,-1,0,unknown,no
34677,55,admin.,married,unknown,no,1848,yes,no,unknown,20,may,204,1,-1,0,unknown,no
34678,53,technician,married,primary,no,311,no,no,telephone,28,jan,82,3,-1,0,unknown,no
34679,40,management,married,secondary,no,1251,yes,no,cellular,5,aug,406,1,-1,0,unknown,no
34680,45,admin.,married,secondary,no,5346,yes,yes,unknown,21,oct,187,1,-1,0,unknown,yes
34681,30,management,single,tertiary,no,17036,yes,no,unknown,4,jun,597,7,-1,0,unknown,no
34682,51,blue-collar,married,primary,no,0,no,no,unknown,9,jun,166,2,-1,0,unknown,no
34683,32,technician,divorced,secondary,no,2870,no,no,cellular,18,aug,91,4,-1,0,unknown,no
34684,36,student,single,secondary,no,17,no,no,cellular,22,apr,621,1,-1,0,unknown,yes
34685,37,management,married,tertiary,no,1780,yes,no,cellular,7,may,205,1,-1,0,unknown,no
34686,35,blue-collar,single,primary,no,49,yes,no,unknown,21,may,234,2,-1,0,unknown,no
34687,48,management,married,tertiary,no,2960,no,no,unknown,5,jun,86,1,-1,0,unknown,no
34688,36,self-employed,divorced,tertiary,no,1354,yes,no,cellular,14,may,1723,1,356,2,success,yes
34689,32,blue-collar,married,primary,no,1644,no,no,cellular,7,sep,492,3,102,5,other,yes
34690,36,technician,single,secondary,no,317,yes,no,cellular,30,jan,198,2,266,2,failure,no
34691,30,management,married,tertiary,no,1185,yes,no,cellular,18,nov,342,2,120,4,failure,no
34692,38,unemployed,married,secondary,no,-673,yes,no,unknown,26,may,364,1,-1,0,unknown,no
34693,34,self-employed,married,tertiary,no,97,yes,no,cellular,28,jul,102,6,-1,0,unknown,no
